Zip_Code,Average Income,Total households
32234,40461,207.1308275
32244,54565.4,4248.943366
32246,58534,3060.813391
32250,81009,1456.64713
32254,39516,539.1744252
32256,69317,2008.65123
32257,58797,2646.71079
32258,81834,221.7852571
32259,73375.5,4145.345042
32277,51362,1435.922574
32301,52231,1163.362785
32303,55488.2,3574.230367
32304,24438.5,1260.881313
32305,36909,524.3460709
32308,78082,767.9643085
32309,111116,169.7171272
32310,42041,3133.278924
32311,43979,955.9252739
32312,109122.25,1116.185193
32317,97317,226.6856862
32320,54845,131.0934652
32321,48962,472.1747565
32324,45631.5,1720.945785
32327,38309,314.3973358
32331,55223,217.9851821
32334,50123,41.19932797
32344,69011,188.4291365
32347,59575.5,1043.470769
32348,48955,463.7265111
32351,48266.5,575.6026198
32352,59416,273.1943184
32355,55511,219.4463978
32358,33351,257.456785
32401,82936,263.1183593
32404,52155.33333,1862.432673
32405,59075.25,2967.416089
32407,49163,118.6958263
32408,54855,189.7932517
32413,65200.5,966.2727927
32425,36730.66667,1261.302841
32428,46034,890.5600802
32430,47372,224.3576776
32433,39698,582.3446012
32435,41014.5,2082.02442
32440,40247.5,415.3503668
32444,52650.5,1959.879393
32446,47115.5,2170.602532
32448,41979,321.4571292
32455,54903.5,401.3839279
32456,52512,153.9283794
32459,66850,547.2835294
32462,46783,436.9512436
32465,48055,475.6413938
32466,36839,692.6693063
32501,26923.5,2177.672912
32503,46020.5,1266.578035
32504,53531.5,2234.651785
32505,37206,3022.194689
32506,59655,1947.505599
32507,43318,5561.502464
32511,48864,170.8952856
32514,48552.5,1330.601312
32526,60275.5,1545.52876
32531,74247,436.919866
32533,91005,99.38973833
32534,63458,2961.811175
32536,65790,181.8549393
32539,91789,504.696778
32541,100225.6667,733.4733367
32547,57255,8879.366675
32548,35603.33333,1010.457329
32563,66881,312.1142311
32565,71450,846.5320711
32566,64919.33333,2440.525484
32567,53775,518.5100145
32568,49882,354.4898997
32569,71541,362.9833999
32570,56536.5,1165.972817
32571,73432.5,1340.37743
32578,105572.6667,1602.298377
32579,76907.5,606.8035757
32583,58510,3097.561195
32601,18501.66667,663.1936033
32605,76106,450.5488727
32607,24249,264.5824994
32608,61452.5,3443.330808
32609,41251.66667,2218.34075
32615,78442.5,1870.109776
32617,36841.5,1532.653977
32618,86873,1463.86615
32625,0,0
32626,47939,1255.600206
32628,39070.66667,2329.892064
32640,45087,546.6342963
32641,56999,491.5149838
32643,44916,436.757218
32656,50742.5,885.3356395
32669,88147,694.5460155
32680,59472,261.9914686
32693,55664,765.8348311
32696,53101,1006.233426
32701,78975.33333,376.2500706
32702,38781,280.4261227
32703,57946.5,4345.349325
32707,48528,582.040261
32708,83643,988.183559
32712,54791.5,1369.534657
32713,61198,1296.103344
32714,61231.66667,1649.829593
32720,41888.5,769.1430875
32721,56268.5,1263.104295
32724,48245.66667,7417.800628
32725,40470,644.419562
32726,52275.5,971.6859713
32730,52572,212.9905286
32738,53933.5,2169.78546
32744,63078,481.9486528
32746,94623.75,2317.799343
32750,46040,530.0769086
32751,103710,298.8492247
32754,63188.66667,1383.839535
32757,60954.5,3892.206604
32763,51727,401.0242422
32764,64906,440.781165
32765,62982.33333,1206.030586
32767,38360.66667,1634.377556
32771,46472.33333,1080.027346
32773,73066.6,2664.570346
32776,75879,385.9038266
32778,37847,415.1600139
32780,68899.5,1220.351328
32792,74571.83333,3794.681091
32798,66301.5,2074.390196
32801,19769,187.9984
32803,69563.33333,874.8234712
32804,96483.5,1496.815406
32805,20353,794.8228318
32806,58937.66667,2173.380649
32807,43393.5,4146.923228
32808,34768,1016.43211
32809,64902.5,3139.66892
32810,52164.33333,7433.630085
32812,61317,1771.34752
32817,62402,960.5072473
32818,50592.33333,2786.076835
32819,45170,319.7572292
32820,74850,1108.179019
32822,41146,3966.210157
32824,61091,7259.587254
32825,81840,2574.051826
32826,86150,937.2726224
32828,68679,3141.83717
32835,74267.33333,2211.52256
32836,120953.5,1673.119835
32839,34883.5,3169.197194
32901,26278,424.5225546
32904,63188,1805.263306
32905,41232,597.5463079
32907,61858.5,1974.956571
32909,56594.8,4070.486953
32920,31808.5,284.8223303
32922,42104.33333,2560.59358
32926,66189.5,2064.968569
32927,76779,308.2486785
32931,77971.33333,4677.362424
32935,64895.2,3126.799162
32937,73435.33333,1903.583783
32940,74822.5,2726.847945
32948,55087,1802.546683
32951,87557,583.5024803
32952,89031,482.9356283
32953,53459.33333,1413.456438
32955,72923,1477.785343
32958,84858.66667,1133.709725
32960,63637,717.7687883
32962,68367,1558.256589
32963,107506.5,479.4340592
32966,43308,895.2012136
32967,93033,537.1301265
33004,62894,968.426227
33009,42638,2366.873769
33010,31331,851.0053843
33012,50968.75,2246.021432
33013,34602.5,2468.962664
33014,20075,744.4558052
33015,52006.8,4604.006421
33016,43839,913.5029919
33018,49500,1863.606395
33020,55939.8,2420.37248
33021,63840.25,2023.296647
33023,54734.16667,3629.904843
33024,59335.5,4424.057831
33025,74576,1585.876679
33026,97268.66667,621.8585205
33027,107169,19912.64925
33028,22650,1469.936035
33029,95217.5,938.8923809
33030,45754,2482.395753
33031,86341,127.7962638
33032,43260,1043.47129
33033,37959.2,9173.612393
33037,105191,128.5183484
33040,63035.25,1740.909259
33042,74038,852.9552634
33050,71142,274.8807985
33054,23042.66667,3061.967585
33055,44650.5,827.5048653
33056,63022,1914.680473
33060,59804.33333,1471.67082
33063,44010.5,2801.52916
33064,60704.5,2948.726041
33065,57144.2,3206.415563
33067,117703,1772.033853
33068,43230.6,3716.11047
33069,57402,856.1024897
33070,71263,792.2228351
33071,100844.5,1108.643435
33073,47168,197.0582691
33076,117346,645.5485924
33125,30740,2844.578623
33126,44585.66667,2606.145266
33127,31522,3450.377853
33130,56139.875,3499.482345
33132,107863,206.9826558
33133,49870.25,2717.751922
33134,96538.66667,713.2908467
33135,33749.2,3610.68493
33136,22164,1259.419032
33137,61559,963.6880036
33138,73108.75,2284.421801
33139,72949.5,3569.230053
33140,99747.5,484.3923253
33141,64573.5,2169.137512
33142,46123.125,4832.030546
33143,98551.2,5097.129072
33144,77570,1886.095913
33146,124626,124.2605651
33147,45696.66667,799.4972549
33149,42044,370.951217
33150,41246.25,1554.457681
33154,127157.6667,1567.380691
33155,61389.33333,6062.437617
33156,122662.5,3078.075148
33157,86178.71429,3517.435186
33160,66849,1508.208498
33161,45841.25,2489.303736
33162,57094.66667,1611.871519
33165,68976.66667,1361.974855
33166,54411.33333,3662.176432
33167,42851.5,1547.688761
33168,34900,191.996071
33169,44758.66667,1139.523359
33170,37419.5,638.3099149
33172,37437,237.0223667
33173,77075.8,3105.854545
33174,62450.6,3032.69138
33175,36332.5,2071.762818
33176,102064.5,1237.221559
33177,62600,745.2372249
33178,49301.6,7541.208394
33179,68491,277.5163279
33180,111910.8571,2585.612709
33181,36242,13269.3804
33183,85883.5,2230.308877
33185,85721,649.555178
33186,81063.28571,2678.830441
33189,51934.66667,292.8840178
33193,56550,990.9375992
33196,50618.66667,2146.403247
33301,70637,791.4103027
33304,83151.75,1623.543621
33308,62100,3859.753975
33309,49464.25,12964.41171
33311,41764.375,3917.894327
33312,57121,1442.687946
33313,52638.57143,5266.699084
33315,52011,225.9192096
33316,72177,1154.711319
33317,90100.66667,1416.183933
33319,41149,1037.342748
33321,44713,19267.20612
33322,51301,1615.672514
33324,85709.75,1652.990704
33325,71079.5,867.0401253
33326,86413.5,219.3113019
33328,116368,609.9188883
33330,115804,540.1917584
33331,156828,51.72635582
33332,116252,422.4009303
33334,71376.16667,3678.329381
33351,66168.75,2511.532069
33401,52128,928.9948466
33403,67973.8,2852.748298
33404,39508,384.1856567
33405,79359.5,1280.310448
33406,57510.25,2859.522902
33407,67524.25,2154.327916
33408,115950,208.0256726
33409,37895.33333,2558.249164
33410,58379.5,831.863966
33411,80211.36364,4683.904489
33413,61469.5,1526.440669
33414,103093.6667,711.2102632
33415,44782,2390.279027
33417,49746,2180.957164
33418,89094,851.3219311
33421,34427,363.9857331
33426,88903,1667.566743
33428,108154,109.2627724
33430,50462.5,2620.084825
33431,106497,17988.29525
33432,82001.5,1889.760606
33433,66656.8,3327.5104
33435,70408.5,574.8654182
33436,48395,825.277601
33437,75731.33333,1484.048135
33440,46491,109.9300326
33441,50327,2083.326468
33442,66283,505.1676254
33444,70873,2811.345262
33445,61672.33333,802.4687735
33455,94255.25,1235.235451
33458,76888.66667,16505.23015
33460,54145.66667,1566.36852
33461,53247,1099.132709
33462,59886.4,2833.560685
33463,56708,2490.155063
33467,109781,414.4667778
33470,86577,1118.290791
33472,62851.5,1874.55627
33478,90862,407.9737739
33484,58040.5,2548.134271
33486,108319,604.8443701
33496,91285.28571,3731.438217
33498,92009,275.0508686
33510,61540.66667,24105.67821
33511,85083.66667,3238.166551
33513,48152,763.3048408
33523,40412,3440.076937
33525,63233.33333,953.3909307
33527,43373,303.9589964
33534,51498.5,1738.088981
33542,43891.75,2606.018889
33543,57061.25,1750.149161
33544,78356,916.1246762
33545,98454,233.6487944
33547,119950,746.8785152
33549,79598.5,1149.603884
33558,126754,529.2652607
33563,54504.33333,1729.576022
33565,58908,370.6866304
33566,57782,523.1456377
33570,45771.5,990.4442049
33573,66467,881.1922227
33578,52808,364.46013
33579,90617,2311.380154
33584,64019,1545.179628
33585,49142,456.6124637
33592,40613,454.4168241
33594,59925,2315.572861
33596,93497.5,504.8011712
33597,50095,475.6855817
33598,53273.5,771.238305
33602,63592.66667,1478.944407
33603,42789,382.3876489
33604,43581.33333,878.6591385
33605,33776.25,909.4865028
33606,113069,89.79198889
33607,48328.5,2469.63981
33609,72993.5,423.9065802
33610,37143.28571,4722.487526
33611,79999.2,1922.567502
33612,38288.33333,1831.857715
33613,39773.6,3948.581488
33614,44261,3239.259018
33615,40424,1896.911075
33616,63569.5,814.4053971
33617,34483.4,3788.484966
33618,72760.5,2174.07479
33619,47770,1174.596562
33621,76588,306.0513591
33624,71294.16667,3635.831495
33625,72435,4970.945012
33626,108261,735.7107237
33629,85890,1682.608607
33634,58950.25,1502.802641
33635,45212,340.0877
33647,76317.16667,3809.290191
33701,55646,1921.858979
33702,83755.5,989.0619375
33703,54897,1151.859601
33704,86612.33333,795.3850134
33705,45275.75,1518.052249
33707,51761.4,1891.469145
33708,76477.66667,1377.433148
33709,46858,981.7927462
33710,55876.66667,2025.121177
33711,33290,256.327111
33712,26993.5,2210.974137
33713,53749.75,1772.277176
33714,36201.66667,3382.07894
33755,53970.33333,2048.218854
33756,42794,963.9004072
33759,75093,707.5594754
33760,48582,1427.181253
33761,67457,1806.159642
33764,68445.75,2075.837192
33765,66387.6,2456.126811
33770,65650.33333,2078.259178
33771,37679,1323.760771
33772,50861.5,1130.276011
33773,48548.8,4529.579237
33774,65749,1610.328609
33776,77696,1508.327399
33777,63606.5,833.4915599
33778,94756,344.3435882
33781,52790.25,2330.178455
33801,39845,1502.985968
33803,39403,1474.304463
33805,47827,3162.717353
33809,69057,947.1518131
33810,71650,1656.253294
33811,64834.5,2650.462904
33813,89897,698.064054
33815,41180,2008.322678
33823,61832.75,2070.266486
33825,46281.33333,1551.112649
33827,65628,265.01835
33830,31427,414.0570314
33834,43710,670.7480953
33837,62593,959.997374
33838,31127,321.1630941
33841,54748,277.7248156
33843,63312,187.7950763
33844,48449.33333,7333.633391
33846,51990,719.2017856
33852,38937,894.5630071
33853,60546.75,6148.937097
33859,45047,671.9792144
33860,47442,521.6513416
33870,40908,1737.84144
33872,56143,821.8744619
33873,70546,347.8521032
33875,39449,417.922606
33880,42617.66667,1677.685866
33881,55297.5,1176.482946
33884,40349,414.1242113
33890,38331,363.5223854
33896,58677.66667,3111.684222
33901,54136.5,440.5151921
33903,48544.75,2667.003363
33904,54209.2,1511.995734
33905,50196.16667,2500.68262
33907,49078,1549.9212
33908,66528,1406.909054
33909,54926,384.4496555
33913,15354,425.5250322
33914,60437,820.734807
33916,30493.66667,3098.496563
33917,52195,2646.032841
33919,60892.25,5436.407612
33920,73064,466.6791081
33921,91865.5,158.058055
33922,57473,78.86361221
33928,83515.66667,2822.041643
33931,60384.5,1662.561712
33935,46410.33333,2169.027553
33936,52787,825.5622585
33947,77971,422.6809815
33948,45317,558.1835951
33950,66324,1654.872654
33952,39109,730.3468859
33957,72828,187.2894977
33967,95383.5,565.304214
33971,51750,3447.043481
33974,69140,1399.115171
33980,61426.33333,1996.825911
33981,53533,471.2563484
33982,65700,557.1103719
33983,63098,841.9874295
33991,65394,2520.036303
33993,64863,2425.344641
34102,97877.5,271.4167716
34103,85185,2063.339615
34104,57004,440.7134841
34108,78784.33333,1225.076596
34109,94901.66667,1351.161379
34112,63356,284.4515995
34113,58196.66667,2820.256964
34114,73126,907.1949302
34116,49986.5,1558.090891
34117,67851,174.9550814
34119,96878,1012.99638
34135,54302,879.0233718
34142,71660,786.7729408
34145,111281,153.1871399
34202,84754,300.4092708
34203,49658,839.091352
34205,39249.5,3209.949853
34206,54436,206.761466
34207,33035,759.454785
34208,50040.66667,2626.466211
34209,62201.6,2854.784559
34210,50592,1599.449295
34212,90272,279.8799727
34217,86109,114.3586224
34219,93573,395.0422404
34221,68230.16667,6228.254962
34223,53601.66667,2530.632736
34224,47678.5,1515.713927
34229,102864.6667,1811.554163
34231,86097.66667,1054.610612
34232,79211.66667,1254.631682
34233,57367,191.7948596
34234,98245.33333,711.1917072
34235,72382,189.9541004
34237,50056.2,2924.975151
34238,70937.5,2159.189312
34241,57189,496.2434923
34243,77474.75,2339.292809
34266,45175.5,548.4505245
34269,55432,407.6884905
34275,66254,2596.588786
34285,62014.6,2991.086412
34288,61354,1990.594986
34292,65114,589.6110561
34293,68915,849.1373087
34420,43499.5,460.5186564
34432,52976,361.0881286
34433,68865,1503.93665
34434,43255,394.487845
34436,36894,525.6102881
34442,48226.4,4491.965946
34448,45391,465.4149157
34450,60052,444.5522147
34461,36473.5,2630.20434
34470,20620,450.3190222
34471,54223.66667,1370.020028
34472,25917,394.9838465
34473,46080,634.8222582
34475,40619,2350.089868
34476,45556,1614.252826
34478,64502.33333,1853.868203
34479,54063,1477.976743
34481,68802,861.7326916
34487,35127,228.9878021
34488,44126,210.3229608
34491,44885,737.9108339
34603,46098,425.0751643
34606,38916.8,2368.526154
34607,45666,231.689491
34608,46383.33333,2707.688474
34609,61752.66667,28695.06677
34610,59004.5,768.9718516
34613,53190,2342.164613
34639,78316.33333,1175.302823
34652,39663.71429,8626.684258
34653,62740,975.392275
34654,49325,1135.883939
34655,74361,3550.823257
34667,44872,1571.48823
34668,43140.2,3655.468337
34677,66127.66667,1372.376964
34683,81561,104.0938941
34684,68781.33333,1168.066193
34688,138384,169.9180226
34689,57012.33333,1449.479452
34690,39103,8051.113293
34691,41504.66667,1087.497377
34695,65991,351.550159
34698,58338.28571,5345.208956
34705,66121,1761.256213
34711,77772.33333,1486.288792
34741,63800.5,2364.164384
34743,45035,2324.619271
34744,65568,4060.267343
34746,46230,172.9555293
34747,51903,1357.421439
34748,45348.4,2672.349109
34753,61493,952.7491507
34759,47567.5,8707.250511
34761,0,0
34769,72443,1559.267912
34771,66563.5,1212.847938
34785,41352,350.5566728
34786,145353,425.7989045
34787,82675,3219.0046
34788,56801.5,690.3445977
34947,23628,884.9064172
34950,46977.25,13897.61298
34951,56315,291.2112225
34952,62141.5,774.6361348
34953,52402,1628.575734
34956,50915,335.856735
34957,92834,910.3118084
34972,36598,233.6783755
34974,45062,2354.867296
34981,58157,567.111983
34982,34885,873.8471586
34983,59551.66667,4191.067306
34984,53968,509.6060121
34987,80418,336.8512153
34990,98816,926.1161124
34996,155568,69.06281726
34997,63642.66667,2036.284751
35004,54442.5,1738.748007
35005,53383,362.3226205
35007,81118.33333,761.9846058
35010,40286,461.2890428
35016,58478,286.4929449
35019,61900,195.6872098
35020,37831.25,1452.44148
35022,68901,9136.734288
35023,64734,407.6119228
35031,47717,295.2199241
35034,59030.5,1293.249375
35040,65576,2521.942894
35043,78399,641.3010013
35044,20842,227.7970519
35045,55513,1952.386934
35049,55756,575.6448435
